Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785436568,500,,Aggregated,895.200000,0.000000,2,2,2,3,4,14,30,40,110,140,150,15178,0,2,3.6185706610270163,0.6885829789098352,146.81287499843165,1092.5093556463303
1785436569,500,,Aggregated,900.300000,0.000000,2,2,2,3,4,12,29,37,110,140,150,16085,0,2,3.51401779968636,0.6885829789098352,146.81287499843165,1074.81821572894
1785436570,500,,Aggregated,899.900000,0.000000,2,2,2,3,4,10,29,36,110,140,150,16943,0,2,3.4193951575081427,0.6885829789098352,146.81287499843165,1065.2403352416927
1785436571,500,,Aggregated,898.100000,0.000000,2,2,2,3,4,9,28,35,110,140,150,17884,0,2,3.333024926216691,0.6885829789098352,146.81287499843165,1054.3376202191903
1785436572,500,,Aggregated,899.100000,0.000000,2,2,2,3,4,8,28,34,110,140,150,18770,0,2,3.2588767109481696,0.6885829789098352,146.81287499843165,1048.2413958444326
1785436573,500,,Aggregated,896.900000,0.000000,2,2,2,3,4,7,27,34,110,140,150,19690,0,2,3.1880450861326546,0.6885829789098352,146.81287499843165,1033.975876079228
1785436574,500,,Aggregated,899.000000,0.000000,2,2,2,3,4,7,27,34,100,140,150,20594,0,2,3.1503140480222003,0.6885829789098352,146.81287499843165,1027.3252889191026
1785436575,500,,Aggregated,898.800000,0.000000,2,2,2,3,4,7,27,34,100,140,150,21495,0,2,3.1653905116905188,0.6885829789098352,146.81287499843165,1023.8075831588742
1785436576,500,,Aggregated,899.400000,0.000000,2,2,2,3,4,6,26,34,100,140,150,22400,0,2,3.108439560890994,0.6885829789098352,146.81287499843165,1020.4377232142857
1785436577,500,,Aggregated,897.100000,0.000000,2,2,2,2,3,6,26,33,100,140,150,23303,0,2,3.0573677120563865,0.6885829789098352,146.81287499843165,1016.2565764064713
1785436578,500,,Aggregated,899.700000,0.000000,2,2,2,2,3,6,25,33,100,140,150,24209,0,2,3.0120262228932084,0.6885829789098352,146.81287499843165,1011.7471601470528
1785436579,500,,Aggregated,900.200000,0.000000,2,2,2,2,3,5,25,32,100,140,150,25127,0,2,2.9655345591774975,0.6885829789098352,146.81287499843165,1010.3605683129701
1785436580,500,,Aggregated,901.000000,0.000000,2,2,2,2,3,6,25,33,100,140,150,26029,0,2,3.0047886662736993,0.6885829789098352,146.81287499843165,1009.0187483191825
1785436581,500,,Aggregated,904.000000,0.000000,2,2,2,2,3,5,25,33,100,140,150,26928,0,2,2.97681171997919,0.6885829789098352,146.81287499843165,1007.8523841354723
1785436582,500,,Aggregated,902.600000,0.000000,2,2,2,2,3,5,24,32,100,140,150,27823,0,2,2.943620341194594,0.6885829789098352,146.81287499843165,1004.9787945225173
1785436583,500,,Aggregated,907.300000,0.000000,2,2,2,2,3,5,24,32,100,140,150,28745,0,2,2.9092179589789744,0.6885829789098352,146.81287499843165,997.9173073578014
1785436584,500,,Aggregated,904.000000,0.000000,2,2,2,2,3,5,25,33,100,140,150,29680,0,2,2.9472929252699274,0.6885829789098352,146.81287499843165,997.1875336927224
1785436585,500,,Aggregated,905.000000,0.000000,2,2,2,2,3,5,24,33,99,140,150,30612,0,2,2.9158469536615765,0.6885829789098352,146.81287499843165,991.8387560433816
1785436586,500,,Aggregated,902.400000,0.000000,2,2,2,2,3,5,24,32,99,140,150,31500,0,2,2.8837668223506108,0.6885829789098352,146.81287499843165,986.5711111111111
1785436587,500,,Aggregated,907.800000,0.000000,2,2,2,2,3,5,23,32,99,140,150,32418,0,2,2.8524926565271795,0.6885829789098352,146.81287499843165,980.5107964710963
1785436588,500,,Aggregated,911.200000,0.000000,2,2,2,2,3,5,23,32,99,140,150,33342,0,2,2.8210163225384512,0.6885829789098352,146.81287499843165,979.3958670745607
1785436589,500,,Aggregated,910.500000,0.000000,2,2,2,2,3,5,22,32,99,140,150,34240,0,2,2.7942839956174064,0.6885829789098352,146.81287499843165,975.4303738317757
1785436590,500,,Aggregated,910.300000,0.000000,2,2,2,2,3,5,22,31,97,140,150,35154,0,2,2.765359904659572,0.6885829789098352,146.81287499843165,974.3463901689709
1785436591,500,,Aggregated,912.200000,0.000000,2,2,2,2,3,5,21,31,97,140,150,36060,0,2,2.739614937656397,0.6885829789098352,146.81287499843165,973.8387409872435
1785436592,500,,Aggregated,911.600000,0.000000,2,2,2,2,3,5,22,32,97,140,150,36966,0,2,2.7611690932791886,0.6885829789098352,146.81287499843165,970.1461072336742
1785436593,500,,Aggregated,912.400000,0.000000,2,2,2,2,3,5,22,32,96,140,150,37853,0,2,2.76567891319273,0.6885829789098352,146.81287499843165,971.1646368847912
1785436594,500,,Aggregated,911.400000,0.000000,2,2,2,2,3,5,22,31,96,140,150,38758,0,2,2.740171865418889,0.6885829789098352,146.81287499843165,971.8057433304092
1785436595,500,,Aggregated,913.300000,0.000000,2,2,2,2,3,5,21,31,94,140,150,39665,0,2,2.719262512839377,0.6885829789098352,146.81287499843165,971.0467414597252
1785436596,500,,Aggregated,911.300000,0.000000,2,2,2,2,3,5,21,31,94,130,150,40556,0,2,2.700494124811218,0.6885829789098352,146.81287499843165,973.8549659729756
1785436597,500,,Aggregated,906.500000,0.000000,2,2,2,2,3,5,20,31,91,130,150,41469,0,2,2.6779114797535537,0.6885829789098352,146.81287499843165,973.2996937471364
1785436598,500,,Aggregated,905.300000,0.000000,2,2,2,2,3,4,20,31,91,130,150,42366,0,2,2.65742654184725,0.6885829789098352,146.81287499843165,971.1701836378228
1785436599,500,,Aggregated,904.900000,0.000000,2,2,2,2,3,4,19,30,91,130,150,43287,0,2,2.6388438245439056,0.6885829789098352,146.81287499843165,970.2591309169035
1785436600,500,,Aggregated,904.900000,0.000000,2,2,2,2,3,4,19,30,91,130,150,44219,0,2,2.618641680695092,0.6885829789098352,146.81287499843165,966.231325900631
1785436601,500,,Aggregated,901.500000,0.000000,2,2,2,2,3,4,18,30,89,130,150,45126,0,2,2.602627264847921,0.6885829789098352,146.81287499843165,965.3890218499313
1785436602,500,,Aggregated,903.100000,0.000000,2,2,2,2,3,4,17,30,89,130,150,46045,0,2,2.5844504061342977,0.6885829789098352,146.81287499843165,963.5342816809642
